"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE","CHARGE_REVOCKED","Actions","CHARGE_DATE"
"{18EA8A6F-D37D-47AF-8B85-34298DB16FD7}","4FC2E01F-3373-4372-BE7A-169C088C858D","2012/04/12","N","Yes","Compliance Inspection","","",""
"{482B2919-19DC-4809-B0D9-3434C4D7E4A4}","A8AC830E-0580-44E6-BD5E-8DE5C8E4FF8C","2011/09/15","N","No","Compliance Inspection","","",""
"{8C3A6BB5-E638-4C46-B097-3436BED75073}","35B9A388-3816-43EF-A8E4-9C2048C79133","2012/11/13","N","Yes","Compliance Inspection","","",""
"{1A2F27EA-FD86-420D-B863-3437A1D4394D}","C7A5AB5D-8C58-40D4-B4F5-79BE7C8BE4E8","2011/09/14","N","Yes","Compliance Inspection","","",""
"{E071178A-5CF3-4DB0-8A31-3437F6E1D74D}","C37313F8-6619-4790-8595-4E038E9BB2D9","2011/09/22","N","No","Re-inspection","","",""
"{B5C384C0-27EE-4F8B-8290-34419011C3DD}","CFB05FBB-BDED-4BBB-8CC8-AFB3B7F07180","2012/06/08","N","No","Compliance Inspection","","",""
"{38EA4838-66E8-4BDF-AE85-34447BA15932}","B4FC0A36-2040-49D8-BB3E-307211DFC416","2011/09/19","N","Yes","Compliance Inspection","","",""
"{5AA32E6E-4517-48B2-86F6-3446A4398776}","C692DB48-8F8D-4B71-98FB-DBEA5ABC489B","2012/07/23","N","Yes","Compliance Inspection","","",""
"{1DC186D8-561A-4F5A-9136-344B531A2457}","B31A0603-7A70-4FB6-8F91-1C7F73D134B1","2012/10/24","Y","No","Compliance Inspection","","Re-inspection Required",""
"{B7B3484E-A381-400B-8042-345425CA6F93}","4D2C07AE-40FB-4EDD-8BEF-3C91132A6BDE","2012/10/18","N","No","Compliance Inspection","","",""
"{4D418B43-37FD-4DF5-B9B8-345A33670A88}","39461F62-621C-409C-AC5C-2495C4533089","2011/05/11","N","No","Re-inspection","","",""
"{F9828320-8D20-46AA-AFB4-34625489BB6D}","95815408-E62E-415B-9F49-002AA7925CF1","2011/06/17","N","Yes","Compliance Inspection","","",""
"{57119E50-7FD2-4599-A579-34625F777BD0}","FC68B689-059E-4C1C-B2AA-F0055234E062","2011/04/13","N","No","Compliance Inspection","","",""
"{D2AF302C-B77D-4CA9-966B-3478AC317CA7}","A2B8DA89-C5C6-489A-8E3B-38952C612F14","2012/12/17","N","No","Re-inspection","","",""
"{CA5CB873-7DC4-49D1-8ED2-347BE2D1C8FA}","3B4F9CE6-ECD5-426D-8C9D-56FD8EBB66E5","2011/03/14","N","No","Compliance Inspection","","",""
"{3026E4DC-8869-4606-8200-347C2764B0A2}","12FFFA35-4981-413D-8FD8-F2242E586078","2011/06/22","N","Yes","Compliance Inspection","","",""
"{96608D92-81CA-4F1C-828B-34844AB79DED}","E06D710C-9330-4295-9B83-E25CDBE7C998","2012/10/11","N","Yes","Compliance Inspection","","",""
"{FF23E701-8D0C-4F85-A9CD-348D8C6DFC7A}","D38A1793-7A3E-4B5F-BBA7-40088CE7F3F2","2012/10/19","N","Yes","Compliance Inspection","","",""
"{54EBE5DF-E10F-4F5D-83E2-3491C0237E90}","54A09ABA-2505-4B7A-9BFD-1D6FF46D4A9C","2012/02/01","N","Yes","Compliance Inspection","","",""
"{4087007A-D427-4A92-A348-34960140440E}","3B42D1EB-A326-4827-95AD-4EA6E289CBDF","2011/05/16","N","No","Compliance Inspection","","",""
"{4BD70045-FAA5-4747-B12D-349FA7DA4B1A}","915BF095-3502-4513-A672-826323B5F300","2011/03/11","N","No","Compliance Inspection","","",""
"{1D7DDA03-F495-4AD1-84F0-34A0AADFC676}","3035C230-47FB-4FE7-A992-9FA8FCBEFA32","2012/01/09","N","No","Compliance Inspection","","",""
"{42D31481-AD22-4D01-A863-34A266000DCB}","6F187283-292D-4B05-92F0-106F46A7E88C","2012/01/30","N","No","Compliance Inspection","","",""
"{F9BD2E49-085C-4638-8B23-34A30560D131}","FFA29763-32AB-4977-A735-8840B6425FD5","2012/05/08","N","No","Compliance Inspection","","",""
"{8C1E91F2-8344-4907-9F24-34A4258F538B}","D9A050E7-8007-4C48-8BF0-016E502473A3","2011/06/20","N","Yes","Compliance Inspection","","",""
"{DA6E0C24-F893-4FC0-8645-34A549751DC6}","F2A6CBB2-7E13-4FC9-8C1F-72F4F7BDF840","2012/01/24","N","Yes","Compliance Inspection","","",""
"{A819EB71-F1E7-4D8F-B509-34A80274DEF0}","500B8E80-1D14-4435-B558-02F24870BAFE","2012/06/29","N","No","Compliance Inspection","","",""
"{FB52F207-0358-4EF1-8A61-34A9ACAEFB77}","C37313F8-6619-4790-8595-4E038E9BB2D9","2012/09/05","N","No","Re-inspection","","",""
"{0460B443-A950-4B14-8F58-34B06AE42F61}","E52B370C-6233-47EA-860F-695C95AD7B91","2012/09/20","N","No","Compliance Inspection","","",""
"{7C15ACBC-8C68-46E9-8C07-34B3A60C12E7}","FDBEB3DA-29CD-48C7-984A-7F63A6B9AA3D","2012/11/26","N","Yes","Compliance Inspection","","",""
"{4D3DAA6E-7A2D-4D3D-B64A-34BF3FBA3C4C}","126C2A8A-280D-4AB2-9C3E-AF584AB987AD","2011/04/26","N","Yes","Compliance Inspection","","",""
"{38A9983B-93C4-4BE6-B4EA-34C02A04E226}","F7374FC2-7213-4494-9FB8-481441C8AA06","2012/02/10","N","Yes","Compliance Inspection","","",""
"{AED5ADD4-6BB4-4D15-9646-34C754762F86}","D1ECF4E4-A7B0-4AEC-A78F-AC3875BA68EC","2012/02/17","N","No","Compliance Inspection","","",""
"{BE3963F2-0D7E-4AC8-AE47-34CB211BFCAB}","025347B9-0C98-4D44-ADA7-F6AF8144CC53","2012/10/13","N","No","Compliance Inspection","","",""
"{90FFAF4F-B55E-4F52-ADD8-34CE22B74BDF}","8327F79E-C031-400F-8CA3-9977A9EC9867","2011/09/24","N","No","Compliance Inspection","","",""
"{EFB7E309-98DE-417C-B765-34CF0CB53926}","534CAF1E-F9FA-4D40-8C4F-0538F5FA2823","2011/10/12","N","No","Compliance Inspection","","",""
"{68102BCB-AF3C-4CB4-A457-34D0B0EF3DB0}","62FA8808-D9CE-4505-A390-450D1DF525C4","2011/08/09","N","No","Compliance Inspection","","",""
"{0F939D1C-246A-4696-B045-34D2447E9698}","AC6FBD61-27BB-4CAA-A6FD-0BDADB1E951E","2011/03/01","N","Yes","Compliance Inspection","","",""
"{CF7F8838-E1C7-4EAE-BCEC-34D5C7D28A65}","C6758B5C-8160-45A2-8985-6D33C0D3B930","2011/12/12","N","No","Compliance Inspection","","",""
"{3FD1CC5F-BBDA-4D67-9257-34D7B06EF4A4}","C932D8AD-066B-44FB-AE52-7227F4389FCE","2012/09/14","N","No","Compliance Inspection","","",""
"{D61DE661-0BE1-4ABB-B7A8-34D8ECDB9BC7}","C3475FD7-6BF9-4356-96AF-47D4556DE89B","2012/09/27","N","No","Compliance Inspection","","",""
"{B8B402C1-3B70-4D1E-9831-34DA01056616}","BDEABE5D-37C8-4C78-9706-3CAB19B3C3BC","2012/07/10","N","No","Compliance Inspection","","",""
"{B1C0CA0D-558E-4217-8843-34DCE0005140}","A5EF2FD4-73F9-402F-B4F2-6F22774059DE","2013/02/15","N","Yes","Compliance Inspection","","",""
"{F5B1B2F2-E64F-45B8-8D9E-34E31A0567AA}","96D1BA53-3F96-4ABC-8392-871313676045","2011/09/15","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{DD0F403B-10D9-4246-9F04-34E451279739}","58BF07DB-20B3-46A4-AAD1-BED76D736A49","2012/06/05","N","Yes","Compliance Inspection","","",""
"{8467F7EA-A4D8-4A93-B426-34E52B865248}","8B58AB80-88BA-45D2-82D4-BB060CE2113A","2012/01/09","N","No","Compliance Inspection","","",""
"{43C6A4C9-FD5F-41A9-8FBD-34E76DD57C42}","2CDFC4B3-0301-4873-8A82-3C8108A50748","2012/05/22","N","No","Compliance Inspection","","",""
"{7179B973-FA8E-4289-9D06-34EB896E8163}","C3E8C5D1-F8FF-42E0-AF7A-B15B37A4AD66","2011/04/05","N","No","Compliance Inspection","","",""
"{2FEE5BA9-DD83-47EE-9652-34F2924AA7AB}","2088AB12-470F-452A-9FFB-C6CE4CE3E6BD","2012/01/10","Y","No","Compliance Inspection","","Re-inspection Required",""
"{9FC0ACD9-EB01-484B-873C-34F65665853B}","FC64A155-E7BC-44B6-B0E7-08ADB30B7115","2012/06/04","N","No","Compliance Inspection","","",""
"{6891DB51-8320-4D11-B787-34F694543B0B}","0B03E6EF-7557-4048-BBE4-F3EA799D525D","2012/01/31","N","No","Compliance Inspection","","",""
"{692E950F-9A6A-4DE5-BC00-34F8E6A019C6}","4D7BF4F5-E333-4FEA-BBC9-366F679AD6AB","2012/04/26","Y","No","Compliance Inspection","","Re-inspection Required",""
"{A8127D83-12BF-47D3-8516-34FC71D69A32}","41F38FF9-3CA2-4CAC-A31C-8592B56175EF","2012/11/14","N","Yes","Compliance Inspection","","",""
"{FC63A92C-1AD7-4089-B01E-34FD25C6C798}","6F0C6C9A-8CEF-4F50-8B4B-B3E702C47A7B","2011/12/29","N","Yes","Compliance Inspection","","",""
"{88374B72-E718-49BB-9B4E-3500EBC21979}","B580B155-3ACC-4AD7-9AD4-691D7423EC98","2011/12/01","N","No","Compliance Inspection","","",""
"{85ED70BA-6AE7-45C3-B529-350177035535}","CB26FAA2-687B-4DA6-8687-0047BFF573B3","2012/03/16","N","Yes","Compliance Inspection","","",""
"{567D804B-AB54-4301-A524-3508D6B10D6B}","8A849971-3ACE-47DD-BE76-4381A3C1F26A","2011/12/08","N","No","Compliance Inspection","","",""
"{108547FA-4E94-407D-92A2-350BEB3D86F1}","88B14431-2682-4157-97E8-0A25BF3FC42A","2012/09/04","N","No","Re-inspection","","",""
"{4A87824D-6C2C-4663-B799-350E225BD7E0}","351F5286-005D-4B9E-9659-F465F8799BD6","2012/10/30","N","No","Compliance Inspection","","",""
"{72D1189E-5BE8-49C8-8E32-3517EC9B602C}","6D611516-689E-4D39-B583-C14B6A5D2622","2012/10/22","N","No","Compliance Inspection","","",""
"{2457FE20-45F2-439F-B97C-35256B869E1A}","C37039E4-81C4-45C5-ACA4-82B6BA328424","2013/01/22","N","No","Compliance Inspection","","",""
"{2D5EDD1D-973C-4E86-83FE-352575B74A30}","962703B8-8A4A-4605-8A29-E21452BC81B4","2012/01/06","N","Yes","Compliance Inspection","","",""
"{9DBB0D84-44D7-4D38-8D3C-35258C739CA7}","0B94C298-ACA0-429A-8BA8-DCEFA8FEEFC5","2011/07/15","N","Yes","Compliance Inspection","","",""
"{A7D42B7A-B2AE-4E06-983A-35270E81A478}","0B99216A-BB57-4BC1-AF43-E72D0901A980","2012/03/01","N","No","Compliance Inspection","","",""
"{CC796FFA-876D-4988-961A-3529BF4F7293}","F596E083-BDDA-4DD9-81B3-1C008DB5D50D","2012/04/10","N","Yes","Compliance Inspection","","",""
"{DB427BC9-0E91-4734-856A-35341A9E6DC7}","A6836251-FFE3-4590-BA3E-B6FDD164BF45","2012/02/13","N","Yes","Compliance Inspection","","",""
"{1473264F-0678-49BE-B166-353796C99598}","BADE00D4-30B8-4512-BDC0-7A9C3441104C","2011/03/08","N","Yes","Compliance Inspection","","",""
"{445D192A-DBF5-4DC4-BF2C-353ABFCBAA9A}","77B5D4F8-5EA7-49F5-9C48-C335B1E79D28","2011/03/10","N","No","Re-inspection","","",""
"{DE376ADC-D198-4FD0-B2A1-353D0900C9A5}","18ED4DC6-B79F-4AC0-877E-B794F29D7E4F","2012/11/27","N","Yes","Compliance Inspection","","",""
"{061968EE-8807-4BC2-B9B7-35421A96B569}","845503D7-8268-4815-8BCA-9287E6CB2862","2012/07/10","N","Yes","Compliance Inspection","","",""
"{8CEC50CC-787E-4FE8-9292-354464D27D20}","8852E13A-EA80-43C4-BC19-115FC1353B26","2012/10/17","N","Yes","Compliance Inspection","","",""
"{79D7F7B2-1B08-4627-B30F-354694C277AA}","E49FE188-70D2-455C-9A42-AA98DBCF7E9A","2012/07/04","Y","No","Compliance Inspection","","Re-inspection Required",""
"{063C28A7-C33E-4E9B-8B98-35478AC4487F}","F3CEF3A0-5ED6-4F2E-860F-14F4D71351DB","2012/04/02","N","No","Compliance Inspection","","",""
"{7A3E0A2B-480A-48CC-9421-354F11276D2E}","BC130012-F4D7-49C0-8EC2-F97AA40A572F","2011/10/18","N","No","Compliance Inspection","","",""
"{FA9DE641-94A0-43C5-90E1-355B7805A822}","9CBD758D-6287-45CD-89AA-6B5083F6EC8B","2012/08/13","N","No","Compliance Inspection","","",""
"{157F239F-CF7C-46A9-A81C-355C74699207}","E468C572-C402-4EDB-B8B8-9AF9295B19A9","2013/02/21","N","Yes","Compliance Inspection","","",""
"{BA972533-9637-48DB-AD84-355D61849A85}","13E01080-806F-4F5E-8046-6AABEE08C0D6","2011/06/09","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{266DDC91-449B-4AB1-969A-356DF4DCFAA6}","D235802F-CCC1-4EF7-9678-EE3AC0A1740E","2011/11/02","N","No","Compliance Inspection","","",""
"{ADC4F88A-95B6-4589-83F0-357B84B516AC}","FB29B7F3-F2E3-48ED-8286-E51BF22359F0","2011/06/01","N","Yes","Compliance Inspection","","",""
"{DE977993-948F-4E9F-95C8-357CE24263C2}","224CF91A-EFBC-4C7E-8D52-1437DE042CE3","2011/03/24","N","No","Compliance Inspection","","Ticket Served - Part 1","2011-03-24 00:00:00"
"{70192E67-9FB4-419C-A83E-3581CA78BDC4}","CD4B50FF-AAF8-499E-AD7D-2F432128BCFE","2012/06/29","N","Yes","Compliance Inspection","","",""
"{9B40DFCD-AA37-4D06-A128-3585833435E9}","5BCD2D6F-6437-4A4D-B136-4B600830C887","2013/01/24","N","Yes","Compliance Inspection","","",""
"{BD809945-BB6C-4331-8BC2-358858ED5AE5}","705D3C98-8E7D-4F50-9AAD-1042CFB6FFF7","2012/06/26","N","No","Compliance Inspection","","",""
"{947A9545-673C-41F2-94BC-358A7ECDD8F8}","259C6ABE-EA89-4C86-8597-338763E67D3D","2012/02/28","N","No","Compliance Inspection","","",""
"{268417CD-4335-43C2-BD54-358FAB58D692}","01E1B2D5-7074-47D2-9DBD-59268443CDE2","2012/08/29","N","No","Compliance Inspection","","",""
"{55A4F6D2-6850-4990-AF21-359E54CEB17F}","3ABA3975-E7BF-4839-A2E7-70A08770E313","2012/06/20","N","Yes","Compliance Inspection","","",""
"{571E777F-4C67-497A-A915-35A1DB3CCBAF}","DE4C1008-7F91-4D7C-B8E2-B2D3CD07CFB3","2012/01/26","N","No","Compliance Inspection","","",""
"{6A783207-28F9-40E3-B1BF-35A843D6E4DF}","335549A0-E29C-4A6C-BFC2-FFF8A63BFD7A","2011/08/03","N","No","Compliance Inspection","","",""
"{28178D04-0AE8-449E-A942-35AA733B3982}","A4FA0A45-5836-4C3A-81F2-94F7BE87A2EB","2012/08/23","N","No","Compliance Inspection","","",""
"{59380D24-F428-4108-BC66-35B1B9ADFFBD}","60DF14EE-E728-458E-A162-C616591C1768","2011/08/18","N","Yes","Compliance Inspection","","",""
"{3844C50F-629F-4F7B-91E5-35C036F00E50}","8ED0E00D-3D91-4A20-95FD-5CA74932C8CD","2012/06/22","N","Yes","Compliance Inspection","","",""
"{E35D35EC-DC31-48F8-ADD1-35C26C2C9A0B}","AC7F5708-4500-44B6-A512-38EE5D44A26A","2012/06/04","N","No","Compliance Inspection","","",""
"{A2BC68F0-4881-46AE-8A29-35C6CE48BA11}","445E7AED-A33B-4E6C-B9E4-6B6295199023","2011/11/04","N","No","Re-inspection","","",""
"{7DCFF68D-4D1D-4CE5-B5C6-35CA355295B4}","0456EF64-9543-4728-A9DC-D2B54F216D80","2012/03/30","N","No","Compliance Inspection","","",""
"{4B723FD2-D229-496A-8FA1-35CBC56E653E}","AFF512ED-399E-4C7B-B5F6-47029A3BDCB1","2012/03/19","N","Yes","Compliance Inspection","","",""
"{277D8ACA-3634-46D1-A5C0-35D7E9B1BF1A}","F9C78445-338C-4CE5-AC53-19892EC46A20","2011/06/10","N","No","Compliance Inspection","","",""
"{FF8C6C7C-A452-4A53-96D3-35E1B4BB3DF9}","59F94A12-5906-4FDB-98F3-68623BCB53AA","2012/03/07","N","Yes","Compliance Inspection","","",""
"{F6D76391-CAA5-40C1-8248-35E63D427826}","38C82090-ACCA-42E3-80EF-7CD859D3A30A","2011/12/21","N","Yes","Compliance Inspection","","",""
"{7162221C-F915-4280-840A-35EBA5270C95}","E2F2CFC2-9C28-49BA-8423-BEBE1942EB40","2011/06/15","Y","No","Compliance Inspection","","Re-inspection Required, Ticket Served - Part 1","2011-06-15 00:00:00"
"{3B6BA14D-FCAA-4A11-834D-35F0102CA1E9}","3C30B88D-FB00-4B03-B21B-D5C709A7C767","2012/04/11","N","Yes","Compliance Inspection","","",""
"{008D6700-2060-40D6-AA92-35F303E61F34}","EB02E895-1249-4D28-B5C3-B4480BA77C4A","2013/02/01","N","No","Compliance Inspection","","",""
"{44C1E512-3456-4E0D-9B91-35F7EE5D060F}","C63857AA-7EED-4075-A9CB-0B843056CA36","2012/09/14","N","No","Compliance Inspection","","",""
"{0B59E246-853F-4F3C-8774-35FE10C1A35E}","3B0FADF6-B0B0-4D94-B70E-3CD3DDE5403E","2013/01/18","N","Yes","Compliance Inspection","","",""
"{6E7AE622-7EF7-45EE-9273-36010A6F1963}","648343AF-1094-4CF1-9699-49CE3509C078","2013/01/30","N","Yes","Compliance Inspection","","",""
"{A8BED25E-0CCF-4B64-814E-360B4D86CFEB}","678F6C4C-AFD5-403D-8A60-157B991D87C2","2011/12/23","N","No","Compliance Inspection","","",""
"{009E75EC-9686-4707-842D-36107C6B2C9C}","35751359-455A-4975-89A1-8FB5C287B805","2012/05/22","N","No","Compliance Inspection","","",""
"{16B3F46F-F611-44A0-8B97-361267C18052}","4D2C07AE-40FB-4EDD-8BEF-3C91132A6BDE","2011/03/11","N","No","Compliance Inspection","","",""
"{0D079BF0-79F0-419B-A2B9-3617694E59C7}","EC64E55C-5929-4AAD-8586-7435A4B2F381","2011/12/19","N","No","Compliance Inspection","","",""
"{96AFDA3E-343B-4EA4-A472-361A00F95D66}","9B18721D-BCD4-4651-BE05-609CBFD3BA98","2012/10/15","N","No","Compliance Inspection","","",""
"{BA5030F4-1FB2-40C5-B95D-361A7A2F2EB2}","BFB2E488-A089-45FD-BA14-CCAF053F486B","2011/12/15","N","No","Compliance Inspection","","",""
"{F4427CED-F818-4786-A5B7-361DC6F377F6}","71BCC1CD-2938-4424-A9B6-CF9BF6DCD290","2011/06/08","N","No","Compliance Inspection","","",""
"{1BF6D30E-8F37-47EA-A881-3623935DE811}","C093A68D-4920-4585-9AF3-3BC6CBCAB735","2012/03/13","N","No","Compliance Inspection","","",""
"{8D45E0EB-73F6-4B66-92AB-362A7467B7A5}","1F7A001A-9F04-48AA-B0AA-8A442362DC67","2011/11/02","N","Yes","Compliance Inspection","","",""
"{FD84FCE7-5387-4765-99A6-362C46EC4D3F}","0BA0ECCF-27BC-4461-ACE1-08EAA9557CE3","2011/08/10","N","No","Compliance Inspection","","",""
"{960E0643-9B9C-427D-89AD-362F67451F46}","561B1C5A-3F2F-4972-91DA-1408CE191522","2012/06/12","N","No","Compliance Inspection","","",""
"{A09AE428-5D27-44B8-A09F-3631BD48DE32}","883A00EA-EC4F-4C97-9234-D9347751EA34","2013/01/17","N","No","Re-inspection","","",""
"{F0165086-3770-47FA-8280-3641779687A7}","7C3A8B56-F319-49F4-A660-B5469F71C4B6","2011/10/21","Y","No","Re-inspection","","Re-inspection Required",""
"{886D4D80-94EC-43D3-8C56-36553D882028}","56F42682-187E-4AB2-81B2-52F4C7AD9F33","2012/12/12","N","No","Compliance Inspection","","",""
"{193EAE3E-55E6-4A24-A90F-3657470AB160}","94A1EE56-674C-4BF1-8AF0-14AA5B13B442","2011/04/04","N","No","Compliance Inspection","","",""
"{2AC4F413-5C7F-4230-BCDD-365A01EDEE83}","8B58AB80-88BA-45D2-82D4-BB060CE2113A","2011/09/12","N","No","Compliance Inspection","","",""
"{BF81A233-4C22-4FCC-9AAD-365A91121951}","038FC96A-FF7F-48EE-87F2-BD006C21F783","2012/09/05","N","Yes","Compliance Inspection","","",""
"{9A1587CA-424B-429A-82C4-365ADB0EA286}","655F0F2D-E4A7-4A9A-A9B8-21F099E6E095","2012/11/15","N","No","Re-inspection","","",""
"{561E602E-A632-4456-A06C-365ECDD4BE09}","919F8027-C221-485F-B4C8-7BE544C8281D","2012/01/04","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{A827FDA8-53DD-4323-B912-366300A8E85B}","CA2DE6BF-1AAA-44A2-A8F1-32AF9E2D0B93","2011/04/13","N","Yes","Compliance Inspection","","",""
"{D2AF8E0B-AF2D-4579-A425-366CE37FDC98}","48D6DB0E-9D66-4777-8675-9EE499D06C5D","2011/05/26","N","No","Re-inspection","","",""
"{EC220F29-E063-4FC2-ADAD-366DE0EE02BA}","0F392FEE-B518-4C9B-B076-C4B6845E7A3C","2011/09/02","N","Yes","Compliance Inspection","","",""
"{70E7BD6A-8FA2-45B2-A1B2-3670D6E53E75}","6C3860F4-0AF8-47E7-B2B5-864870CF75CF","2012/11/19","N","No","Compliance Inspection","","",""
"{3A12ADD9-7086-428F-B0D4-3672902D7968}","03210E94-5A47-468A-B286-B94D1597BBC5","2012/09/07","N","Yes","Compliance Inspection","","",""
"{D69DA5FE-B688-4863-B42D-36746811360A}","188B6421-F308-4958-A6E0-156A206B75DF","2012/02/06","N","Yes","Compliance Inspection","","",""
"{7B24877F-6E65-4591-8B5E-3674EABA388D}","CDEA8065-AA7C-4BD3-BAC8-9ACA899154BF","2011/05/19","N","No","Compliance Inspection","","",""
"{2263B5E3-15D2-4D21-94AC-36787A2B520E}","D940B08A-9BD0-4A81-A1D0-12AABDF5657B","2012/07/19","N","Yes","Compliance Inspection","","",""
"{E9427A7D-B754-40B3-AB31-3678933986FD}","8BD8B4C7-0F39-452A-9FDD-1D9776EBFEB1","2011/10/17","N","No","Re-inspection","","",""
"{0B44FF37-BCEA-4DD4-8F7A-367919BCA79C}","B09568CD-804A-4EF8-8EC2-7474C664A1A5","2011/12/06","N","No","Compliance Inspection","","",""
"{0ADDB101-54E1-4C0B-A570-36823D8B213B}","647F663B-2958-489E-BA32-C343422E1F30","2011/11/17","N","No","Compliance Inspection","","",""
"{00D17459-CE63-4E68-8238-368AC3315F84}","74B507A9-7F2B-4A74-AA72-134F8A659852","2012/01/16","N","No","Compliance Inspection","","",""
"{ECCDFC38-03DC-4A4E-B9FD-368AC554A612}","12FFFA35-4981-413D-8FD8-F2242E586078","2012/07/24","N","Yes","Compliance Inspection","","",""
"{59219DA1-55EE-453B-A5E9-368C58D2FA0C}","9C096933-9597-4B60-925D-B1C68845B7F0","2012/10/09","N","No","Compliance Inspection","","",""
"{C34D5BC8-DDED-4FD4-8F37-3690BB52934D}","9DA1689C-87FF-4DB5-9269-CB5CDCD001AE","2012/11/16","Y","No","Compliance Inspection","","Re-inspection Required",""
"{DA18792F-53BB-44FE-AD09-36973C605ACD}","01A40A4A-0131-45BB-9600-ED477FB9F563","2011/08/31","N","No","Compliance Inspection","","",""
"{2F2C361B-7B6A-46D8-85D8-369830A83FEB}","94A1EE56-674C-4BF1-8AF0-14AA5B13B442","2011/06/28","N","Yes","Compliance Inspection","","",""
"{BF7859D4-A82E-4092-8DB4-369C360D306E}","119A29CF-48CD-4A51-98EE-4EEDBA8450B9","2012/08/24","N","Yes","Compliance Inspection","","",""
"{D9474065-9AD4-49EC-8D0A-36A7FEBBC396}","9B1C3212-C800-4FB3-8B8D-EB5DB194A805","2013/01/11","N","No","Compliance Inspection","","",""
"{4CAD22F9-17E5-45CB-956C-36AD785C9A4D}","62685B81-2A06-4323-BDA3-8C2395F5778F","2011/04/07","N","No","Compliance Inspection","","",""
"{0F2EDD35-5CFD-4811-9721-36AE41C8A65B}","06A47D85-5757-457F-AC34-8CF19F5EF614","2013/01/23","N","Yes","Compliance Inspection","","",""
"{A381DDB8-877F-4BF2-973C-36B6D3BFBED3}","526B99E2-350F-48E6-AA08-B02974747231","2013/01/10","N","No","Compliance Inspection","","",""
"{786AA02A-B23E-4768-AE7A-36B925CFCACC}","D193C013-F100-4E7B-A424-EF7A50D70D5E","2011/10/01","N","No","Compliance Inspection","","",""
"{D4A28674-3CF2-4292-A641-36BC0EEE66A3}","E5A9E0B8-B771-4491-97F9-5C79526B8CE7","2012/07/19","N","No","Compliance Inspection","","",""
"{4AEB60C8-1BCD-48B1-91E2-36BF504E73F9}","1153F347-598E-41D1-8A0F-C6ABD86CE539","2011/04/27","N","No","Compliance Inspection","","",""
"{494359EB-185E-45CB-BE00-36BFA8E3E1C5}","50CBF615-5C36-43B8-B605-77430747FE4E","2011/12/15","N","No","Compliance Inspection","","",""
"{FEC6F899-EA79-40F7-A3A3-36C0FC7DFB70}","0333CFC3-F597-48BB-8536-F00D6BC42FDE","2011/09/15","N","No","Compliance Inspection","","",""
"{FD476A1B-2519-42B6-8365-36C12309216D}","340A18A0-6B8A-4AF6-AD6F-187998083927","2012/11/01","N","Yes","Compliance Inspection","","",""
"{B439065D-3C66-46C7-93F6-36C2C937B40F}","47246E3F-2288-4376-B469-CCCA663046C2","2011/10/27","N","Yes","Compliance Inspection","","",""
"{FD067FD6-CB3C-4160-9CDA-36C55DB30F5A}","B7BD1828-E5D5-4C44-B8C5-A2A29DD57A83","2012/06/01","N","No","Compliance Inspection","","",""
"{F9D2F4C9-B592-4D8F-A28B-36C56986BE2A}","EE7E9432-55F7-44FE-B68F-6B70A5BCB7BC","2012/06/27","N","No","Compliance Inspection","","",""
"{5DA54831-6C3A-490E-8CD7-36C92A8DDB58}","D6DC4286-D91F-4182-8B96-4E09B72B02CB","2012/05/10","N","Yes","Compliance Inspection","","",""
"{948A2004-E90A-4576-B664-36CCCECE6585}","6E9FF0AC-6D42-4F6E-B31C-EF73CE2DD778","2012/11/22","Y","No","Compliance Inspection","","Re-inspection Required",""
"{EEAEEA07-B070-4D55-9F3C-36CE721D1683}","AAC923E0-EEAB-4775-94FA-3D07ECA80A05","2012/07/03","N","No","Re-inspection","","",""
"{CA3B8197-69FC-44AD-967B-36CE9220CA06}","3EF26D0D-C5AF-47F9-811A-92469623BB0A","2012/04/03","N","No","Compliance Inspection","","",""
"{1F90EDDA-EB48-4F62-BFAE-36D5C5C39C96}","18ED4DC6-B79F-4AC0-877E-B794F29D7E4F","2012/04/17","N","Yes","Compliance Inspection","","",""
"{391FA478-C9F2-46DA-8A61-36D5FB8BDD5F}","590155AC-48A2-4A63-A76A-49F52AE244A3","2011/06/03","N","No","Compliance Inspection","","",""
"{5E4B63B6-2A12-4002-B91C-36DF6A8DD61C}","72093B88-F9D8-4078-A279-976758439B94","2012/05/22","N","No","Re-inspection","","",""
"{2D69B19D-20F7-472E-8669-36E0096E6D7A}","02B46ADF-4620-447B-9BCC-71DFE3B3ACCD","2012/03/06","N","No","Compliance Inspection","","",""
"{8ED48DF3-F6EB-4BA1-BD04-36E3E6BAF58E}","CC6D0486-08F7-4AA7-BC0D-2D69B750F442","2011/03/01","N","No","Compliance Inspection","","",""
"{515E66B2-F414-4E13-A5C8-36E4507E5683}","665E42C8-363E-4151-92A8-A03A360FF9BA","2011/12/21","N","No","Compliance Inspection","","",""
"{8B35529D-39C2-4664-B7D0-36EAB9D0B7B3}","6AA4E1D5-1EA2-4D9F-BE01-296B9C3A8C36","2012/05/01","N","No","Re-inspection","","",""
