"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE","CHARGE_REVOCKED","Actions","CHARGE_DATE"
"{29C2144C-147E-4A68-BA50-4DCCAB09C37A}","7B24D31D-66D3-46CF-B50A-6C9F2FE5B528","2013/11/27","N","No","Compliance Inspection","","",""
"{4BF1B025-C68E-492F-9A48-4DD08980EC8D}","CD2D9CD5-419F-4902-B445-76DFF88E9B9B","2013/03/23","N","No","Compliance Inspection","","",""
"{6412CFFB-B558-4617-A6C7-4DD100CD2510}","DF3773B6-2480-4A27-A263-9796E5E3240F","2014/09/22","N","Yes","Compliance Inspection","","",""
"{13429066-582A-4E6B-8B58-4DDC3EFC2A22}","200BB0B7-0D6A-4433-AD4A-132B82AB1490","2014/10/06","N","No","Compliance Inspection","","",""
"{342C7F8D-CFB5-4CCE-940F-4DE17C1292A7}","DF15E1BD-5FC4-4A04-944E-8E341717FB4B","2014/06/02","N","No","Compliance Inspection","","",""
"{2E44E87C-5EE1-4D49-9F37-4DFD0FFF8352}","F127E3D0-0474-43A6-AD0E-ED79534B3125","2013/02/06","N","No","Compliance Inspection","","",""
"{F3649647-3965-4CB9-A12E-4DFEB018C5D0}","0410B28B-016D-47D4-9A6E-8F253008117A","2014/08/08","N","Yes","Compliance Inspection","","",""
"{FE456431-EBBB-4604-82D7-4DFEB5B6D122}","98517A15-3774-40BD-9C7B-0000D8E5B945","2014/08/06","N","No","Re-inspection","","",""
"{11AF8743-A346-49CB-9FEE-4E0F070E2114}","3C864799-7A3F-4972-85C7-282EC3FCB7D2","2013/03/11","N","No","Compliance Inspection","","",""
"{28739903-289E-4B28-BD4F-4E1F2E759C2D}","4EEC1050-03DC-4D37-8E2F-72190ACAACE8","2013/05/06","N","No","Compliance Inspection","","",""
"{D45CC717-597E-4508-B78F-4E22D2A6ADD7}","D8C09334-6A72-4D8E-AC3E-855A0A8FC22C","2013/04/29","N","Yes","Compliance Inspection","","",""
"{C87D4601-BEE6-4914-98BA-4E26A40F209A}","2DEAE534-4252-48F1-91C2-D3AC53B01736","2013/01/08","N","No","Compliance Inspection","","",""
"{F70F859C-1D68-4CC8-B7BF-4E2D67F4C05B}","C8B5C732-3D0D-437A-A0E3-CBDED61C682F","2014/03/07","N","No","Compliance Inspection","","",""
"{8E5BF944-B00B-4AA2-8A43-4E2DEE880002}","57C9CB89-9864-496B-84D1-15B25749861A","2014/11/10","N","Yes","Compliance Inspection","","",""
"{93FBA690-CE67-4FB8-916B-4E3193CD062C}","ABD7B5E3-491F-430C-B24A-4F9A103EAF6C","2014/02/19","N","No","Compliance Inspection","","",""
"{0628F498-7B2E-4717-BAF5-4E33F9546155}","26B4D004-D121-44CC-9A46-7A25002AE1B4","2013/03/23","N","No","Compliance Inspection","","",""
"{1DDF431A-F2A7-4D06-A4DC-4E34643B7DD1}","3E0FFFC2-D8FE-4010-B4E7-1D54480C39BC","2014/01/21","N","No","Compliance Inspection","","",""
"{FA6A388E-DECD-4BB3-AEB5-4E34D40F101F}","4ED39077-BE34-4304-B6FA-A2026829F027","2013/04/11","N","No","Re-inspection","","",""
"{B473AC23-BE8F-4205-95C7-4E36451FCA0A}","8E5FE1A1-8B2E-4192-B5C8-DC5B7E1776D2","2013/10/02","N","Yes","Compliance Inspection","","",""
"{8DD4049F-A2FF-4D2D-9635-4E37EA45315E}","EA66B3E3-3999-4B7D-BD6C-FD861CBBB909","2013/05/06","N","No","Compliance Inspection","","",""
"{224B1DE3-AC7F-40D8-BD6A-4E3B5AC9C72A}","8DF931EF-7C27-46CD-97E9-17FAB23DB76F","2014/04/08","N","No","Compliance Inspection","","",""
"{429449CA-DD2F-4082-AA89-4E3C84EE481F}","1530E50B-48E6-42D2-B1A4-36B3774F60E0","2013/01/17","N","No","Compliance Inspection","","",""
"{59B6BB40-4A11-4FE4-8E80-4E3EB76636B1}","7B691E2D-4C20-477D-A62A-3AD1709D5A2E","2013/01/23","N","Yes","Compliance Inspection","","",""
"{BC77D583-CF55-41E8-AB3D-4E42984D449F}","196314E2-B160-4754-A9A2-462541B231EF","2014/09/19","N","No","Compliance Inspection","","",""
"{69D8CA55-C673-4B32-98FC-4E4B4626A03E}","79CDCCCD-A363-42BF-A947-78150A9033B3","2013/09/17","N","No","Compliance Inspection","","",""
"{9093379D-333F-4249-BBD7-4E4D556680DE}","F1A8B313-9B1E-4A72-A0C3-F315E36E5B39","2013/05/09","N","No","Compliance Inspection","","",""
"{613C2A9C-F7A9-4E27-B48D-4E594F8F142C}","E5ACA126-EE18-4341-B520-8856A95ACF69","2013/04/03","N","Yes","Compliance Inspection","","",""
"{2A662FED-6182-4ADD-82EE-4E5A07A741A6}","FCAD27EE-7CB9-4151-A6F6-202BF0E51D4B","2014/01/30","N","Yes","Compliance Inspection","","",""
"{E975FBA4-CDF1-40F9-845C-4E5D3B4B3D30}","C3CB3D7D-05A4-4DFA-BC70-8EAF5E8BD350","2013/01/18","N","No","Compliance Inspection","","",""
"{001FD366-22BE-4591-AC5E-4E6022FF4FA2}","04F38373-4448-4FCB-909C-C155DB4F0E70","2014/10/20","N","No","Compliance Inspection","","",""
"{DCD45363-4599-423D-ADD8-4E612BF1059D}","848095A1-6789-4B85-A1C7-1013211740A5","2013/05/16","N","No","Compliance Inspection","","",""
"{4F5D38CA-124E-493B-A01C-4E62EFBADEEA}","1EF8BE28-2A36-46DF-8611-1C165AD3BBCA","2014/07/09","N","No","Compliance Inspection","","",""
"{E6ED78AA-781F-4A35-A467-4E6D6C0FE1C6}","4B8DA94D-03CF-4EFB-BEC5-101EC6B7A2C9","2013/08/27","N","No","Compliance Inspection","","",""
"{5DE03A66-1ADA-4A74-9B76-4E70BF086A09}","3482E0E0-579C-4CDF-9039-2814ED99BF56","2014/09/23","N","Yes","Compliance Inspection","","",""
"{FC6C3F75-E11D-475F-A24E-4E7205ECB374}","C2FDEA24-4BAC-4F72-AF10-87D462E3CD57","2013/06/24","N","No","Compliance Inspection","","",""
"{221BD47E-6E4E-4B59-8601-4E7679C69756}","38015B72-AC34-44E4-91CE-62D8C6F37400","2012/11/27","N","No","Compliance Inspection","","",""
"{238A3DD2-CA25-492E-A90A-4E7D71A6A4B8}","036E8789-AE1F-4278-BC93-548246603BEB","2013/11/27","N","Yes","Compliance Inspection","","",""
"{A5EE9292-87CF-4012-B6C5-4E808242117D}","28C498C3-296C-4FC8-B7BE-5B6A1EC0E4C6","2013/03/06","N","No","Re-inspection","","",""
"{1511B6C9-EEAD-4EDE-8F93-4E86CFCB5D42}","DE38DC10-A956-44E6-8CA2-3AEDE73C63A5","2013/03/21","N","No","Compliance Inspection","","",""
"{7D1CF5BA-88BE-4082-9BB2-4E930A6478B1}","68FBFCAB-4425-4086-890E-95768B6288C2","2013/06/24","N","Yes","Compliance Inspection","","",""
"{B564A6B0-6F10-4437-B05C-4E94947D857C}","4890E07E-9848-49E7-B092-6E89A025BF4E","2013/12/05","N","No","Compliance Inspection","","",""
"{B45FE159-CCF6-41F2-B4DB-4E976F100905}","F596E083-BDDA-4DD9-81B3-1C008DB5D50D","2014/05/08","N","Yes","Compliance Inspection","","",""
"{631D36AB-C27E-46ED-B8B7-4E9C19CC3DF2}","EDA2871D-2DE8-4BBD-BB0F-440BC8A91029","2013/05/02","N","Yes","Compliance Inspection","","",""
"{FE52E78C-44BF-4D4E-8CC5-4E9DB99A75E4}","C0F5FAF9-12D7-4165-8385-1640331824CA","2014/03/31","N","No","Compliance Inspection","","",""
"{3187FEDB-47AE-4F08-A255-4E9E003E5391}","44657B4D-B4FB-4FC6-B247-5A4E0F7AF872","2014/02/19","N","No","Compliance Inspection","","",""
"{11E31907-089D-4E45-B876-4E9ED5B0654A}","CDB28D70-0A5E-4D68-80D3-9619EC39E969","2014/02/12","N","Yes","Compliance Inspection","","",""
"{6A2E6ED2-413E-4A1B-BF1D-4EA870C54861}","97D3D8CF-7F4B-403D-8BE7-D0DD08EE9B9E","2014/10/10","N","Yes","Compliance Inspection","","",""
"{2ACA2D60-C168-4EB2-B780-4EAF3222279D}","FAE513B8-0901-4A63-8663-5A3CF6CD98CA","2013/08/29","N","No","Compliance Inspection","","",""
"{7E4A7685-A580-4445-A69C-4EB11E183408}","4276A0D3-837C-4D9F-B8A6-81896AEE95BD","2013/07/19","N","Yes","Re-inspection","","",""
"{42346B76-4DC7-4AB3-8932-4EB5C17E8C85}","278B8B16-A068-4CF0-98F0-42BC601C38D5","2013/05/31","N","No","Compliance Inspection","","",""
"{EB841169-8BF2-419A-9566-4EB699E0C59F}","26F85285-1A08-43AB-ACE1-8589B56F1D59","2013/02/22","N","No","Compliance Inspection","","",""
"{DCBD1A2D-E7F9-4C00-A393-4EB7528950C3}","0711BEA1-4337-42A4-9E6A-97F26947D525","2014/07/24","N","No","Re-inspection","","",""
"{A6408D91-F4B4-4659-8402-4EB7FF8A42C0}","8112F117-9F02-4108-9E2E-F6943F066FB6","2013/02/28","N","Yes","Compliance Inspection","","",""
"{0C1C0CAE-2382-4D99-9EC9-4EB925283AB5}","E220B51A-5778-4407-9C59-9C3DB26ED7FD","2014/02/11","Y","No","Compliance Inspection","","Re-inspection Required",""
"{F54C5BF2-2C71-4297-8944-4EBE34F3D398}","2A2586A2-87DC-4484-B86D-46D82C1ECC04","2014/11/13","N","No","Compliance Inspection","","",""
"{4D381CF0-7A2F-4A21-BD71-4EBF0D36320D}","C682A7E3-4A9F-44A0-9FB8-CE10C31E72FE","2013/03/15","Y","No","Compliance Inspection","","Re-inspection Required",""
"{C15A496C-18C0-45DF-BFDD-4EC03DDCD6C8}","14AA45CE-8254-4849-8547-DA921C04A439","2014/09/29","N","Yes","Compliance Inspection","","",""
"{97EF1E80-1202-4244-9B6B-4EC0AE7431DF}","8998B1CB-6166-48E2-86F5-84BCDE9298A9","2013/05/09","N","No","Compliance Inspection","","",""
"{7066EC0D-C155-4BF5-A3A2-4EC3D9539B4A}","F098444A-5BF0-4E58-A1FB-3C2DBADBF1BC","2014/08/13","N","No","Compliance Inspection","","",""
"{9725838F-2213-4CEF-A71D-4EC9D33A931C}","4CAE5CB4-0DF1-4231-BB73-8F90BA6D1672","2013/01/25","N","No","Compliance Inspection","","",""
"{7573A5F9-981A-4A94-97CC-4ECE7CA9FA7B}","B9FCCBC9-9A21-45B4-A988-0769517E2AF7","2014/10/29","N","Yes","Compliance Inspection","","",""
"{DFA18562-7D2B-4FC5-B02C-4ECF02920900}","18F7A713-E825-470F-A594-5384899AD2B3","2012/12/07","N","No","Compliance Inspection","","",""
"{8249BBC8-4257-4450-9835-4ED275C0ED02}","03DCBDDC-FBFD-499B-A2F9-42DB3595467D","2014/09/15","N","No","Compliance Inspection","","",""
"{7B31827B-358E-49AB-9E59-4ED2DDD001EF}","97A21181-1946-407F-8F56-B8B3EBD93749","2013/06/10","N","No","Compliance Inspection","","",""
"{F80C91DA-4165-435C-9C5D-4ED853F47891}","462896B2-12EE-43BF-99CF-1BD3FB31CDCC","2013/06/19","N","No","Compliance Inspection","","",""
"{DA380803-ABD3-4073-A45E-4EE13146B7E3}","84A32AF7-4AB5-450E-8965-5AEC06B5513D","2013/04/15","N","No","Compliance Inspection","","",""
"{9F5701E0-63E9-43EF-B186-4EE3355932FA}","1947E809-0862-48F8-B304-B2696BEC90D7","2014/08/06","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{F42678E5-F7E9-4E37-A895-4EE337D1B231}","A571F03B-87EB-4B83-889D-281BF0C9C0E3","2014/10/22","N","No","Compliance Inspection","","",""
"{FC3EF505-A8F0-4EB0-8314-4EE8B8A3336E}","F6803E5E-C9CF-4A32-8E80-F21169953EBE","2013/08/06","N","No","Compliance Inspection","","",""
"{1ACF0EC0-3C1B-468F-902D-4EED0AC55C4E}","FF26504D-4634-4B25-A0DB-5C00CEF130A4","2013/08/14","N","No","Compliance Inspection","","",""
"{45F2A2F9-07DD-48BE-BC59-4EED7DF9E485}","E190280A-7798-4608-90F8-68ED4B54796D","2014/08/18","N","Yes","Compliance Inspection","","",""
"{82B6FE91-D14F-401A-A323-4EF21900BBA4}","BE27766E-2B42-4DFA-B9DA-2C385544DF9C","2013/09/24","N","No","Compliance Inspection","","",""
"{B1953CDA-2E2B-4CD8-BE87-4EF42BE9A3F3}","45948828-E8E1-49C2-83FF-79F97DA23BC8","2013/02/19","N","No","Compliance Inspection","","",""
"{8B887846-75C9-4214-9472-4EF925CADC33}","777E8C62-171F-4C9A-A5DF-02DABE3C3107","2014/06/26","N","No","Compliance Inspection","","",""
"{EF11A576-73DF-4221-A014-4EFC2352B909}","5F90113D-E6D0-40D6-BD81-32BA847E0808","2013/02/19","N","No","Compliance Inspection","","",""
"{3DCCB7EF-328F-401D-8B58-4F00CE668706}","730A7F48-3B1A-4BFC-A59C-F0DF41EA5F75","2012/11/22","N","No","Compliance Inspection","","",""
"{FEC4CF4B-5DEE-4585-B348-4F01DCD97B86}","5637000A-DD59-4F4A-BC06-FA7E56E2495D","2013/03/26","N","No","Compliance Inspection","","",""
"{269DF8DD-21F8-4446-A9D6-4F03250F6F4A}","AD1877FE-302B-4A4E-9F84-580ED998B696","2014/06/13","Y","No","Compliance Inspection","","Re-inspection Required",""
"{8700B615-4C55-4398-A8F7-4F0892BEBAB5}","8130A885-8ECC-463D-B522-B23148DC14D8","2013/06/20","N","No","Re-inspection","","",""
"{8BB752F9-7A25-4A62-AB40-4F0B5B83E549}","EFE614F7-0FAC-477B-8E1C-A1487748364E","2013/09/19","N","Yes","Compliance Inspection","","",""
"{C8AB496C-0123-4B3F-A88B-4F114BBDA88C}","4CF1B34C-67E0-4312-8290-B28D634FCFAD","2014/02/24","N","No","Compliance Inspection","","",""
"{87BCEE89-FE06-4DB7-A216-4F1E49C62001}","7720C5A7-8918-43D8-B3F6-F9915BF9BEAB","2014/08/27","N","No","Compliance Inspection","","",""
"{04E401F1-6E25-47BC-B951-4F1FFD14D4C8}","BAFDD541-A123-4551-8118-604EAF5B1556","2013/03/21","N","No","Compliance Inspection","","",""
"{8CF15798-E243-4BB1-AD4A-4F21F32E7699}","45A6DE4C-94A2-49E2-A4FE-9D0918B09841","2013/08/16","N","Yes","Compliance Inspection","","",""
"{CCE2B5A3-9C84-4559-8254-4F276707923F}","90D2427B-0041-4BEF-8E58-3EB87F133FC4","2014/05/29","N","No","Re-inspection","","",""
"{9FA02DB8-DE65-414D-BA5F-4F27B213F597}","817D3B95-6E41-41DA-83BB-483BCC82908E","2014/07/28","N","Yes","Compliance Inspection","","",""
"{CDDF9C03-5DBB-4314-848B-4F2C6782F929}","0FDB7894-4658-4F63-A428-DF70BE7005E2","2014/05/16","N","No","Compliance Inspection","","",""
"{BD846723-3E46-4E0D-8E29-4F2D2FD2D08F}","3C30B88D-FB00-4B03-B21B-D5C709A7C767","2014/11/04","N","No","Compliance Inspection","","",""
"{1222A31A-084F-448B-B339-4F2DECDFB45E}","A6C16BBE-3B55-4AE9-8F55-1F17EDF0E938","2013/12/11","N","Yes","Compliance Inspection","","",""
"{50464869-F595-421E-AA3F-4F2EC322FC54}","F2AEE6CD-A0E1-48AE-A4B3-A11BC89C7CFB","2013/06/25","N","No","Compliance Inspection","","",""
"{6A1E626F-AE37-4AEC-9015-4F2F5F9046B6}","8C16CB3C-048C-439D-A3FF-82E669743052","2014/06/16","N","No","Compliance Inspection","","",""
"{7890728E-CB2E-4BF7-A4C3-4F3787A82F71}","D47F7CD8-F0ED-403C-AFC1-BCE244C85599","2013/03/06","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{0184939B-14E5-4F58-BE67-4F3A6097BFC5}","14413639-19F2-4729-8972-53E1B7BAD623","2013/08/20","N","No","Compliance Inspection","","",""
"{C379170B-1805-4276-888B-4F45982419DA}","49829DBC-95C9-4880-9FDD-C3BBBC47BFA4","2014/02/06","N","Yes","Compliance Inspection","","",""
"{15D961A7-47F7-4B8A-948C-4F48B88E6F3D}","35751359-455A-4975-89A1-8FB5C287B805","2013/06/10","N","No","Compliance Inspection","","",""
"{18770495-5A18-480B-B92E-4F4C14B5750E}","61EA0D46-1E09-438B-9D19-B2BEF3B375F8","2013/01/31","N","No","Compliance Inspection","","",""
"{322AEB4F-C0D3-4DC6-8ED4-4F4F192DF3A9}","6AB9DFDE-F520-4669-A9D9-201490378041","2013/04/24","N","No","Compliance Inspection","","",""
"{A3EF710E-129E-4167-8E7C-4F51D461EC0C}","F4619B6C-192D-4664-AC85-DBB91E70CB55","2014/08/11","N","No","Compliance Inspection","","",""
"{F1FBD478-0A60-412A-AFEA-4F5C04971BF3}","13445C73-D964-422A-802E-15D1EC8D0F9D","2013/11/19","N","No","Compliance Inspection","","",""
"{45D41418-B6F0-46F1-8AF4-4F620B1D8BAA}","817815E1-8A32-4DD2-BC6E-298DE8E5A706","2014/11/18","N","No","Compliance Inspection","","",""
"{BA1E3142-52E7-481E-917D-4F63694AE19D}","41D38C22-1FE5-472F-8E4A-BC57660ADADF","2012/11/26","N","No","Compliance Inspection","","",""
"{2EA00DB0-A2B4-4746-94AC-4F68539402DE}","A3838227-2E6F-4684-A181-4CFF5A50DF9E","2013/09/12","N","No","Compliance Inspection","","",""
"{064AE76E-5CDF-4FC0-B144-4F6A9E2FF690}","2DF89ED4-07B2-4B68-8D87-604039AB49B1","2014/09/23","N","No","Compliance Inspection","","",""
"{D1EB0020-95B7-47BB-BE9E-4F6E4D4A3F3D}","CB1713F8-B98B-4094-8923-F294F5A7694B","2014/03/25","N","No","Compliance Inspection","","",""
"{C5BA9936-C8FF-421D-AC77-4F6F378AD2CC}","8483EA05-0673-4F80-939C-72515ED521D4","2013/03/20","N","Yes","Compliance Inspection","","",""
"{30E9AE34-1A78-47EE-BC3C-4F790CED3CA8}","38D3A359-BC5B-48E3-989C-5137FFE16FDD","2013/12/18","N","Yes","Compliance Inspection","","",""
"{C216C6A5-26BF-4804-A7DD-4F7A50323B01}","83EC2C93-EFAD-43AD-B2A1-385179851D1B","2013/02/26","N","Yes","Compliance Inspection","","",""
"{BDE5445F-5F76-418F-908C-4F7B306C3716}","433B32AB-029C-44D8-B173-19D870F52E41","2014/05/09","N","No","Compliance Inspection","","",""
"{948D988B-219F-4A7A-B8E4-4F7BBE05CDA2}","F6A7AB15-48CA-4BEA-8D29-5BC499882101","2013/01/25","N","No","Compliance Inspection","","",""
"{86960200-6587-438B-8624-4F83A40B9195}","A210ACB8-E7AD-4EB4-B903-7EFE43C3003E","2014/10/14","Y","No","Compliance Inspection","","Re-inspection Required",""
"{2CEE943C-E385-467C-9057-4F851EDCAA52}","6AA21866-90C6-4115-8CAE-CA49FA91C79B","2014/07/17","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{2345C4E5-2328-4EE8-8B1F-4F86B5B2B369}","8A0DBE6F-8DB0-4836-895C-2223D09E3CA9","2014/10/21","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{1CB33CAC-D8D9-48A1-BAF2-4F974C5764A5}","3A35113F-C77D-4604-B59C-CC2952B63D32","2013/03/07","N","No","Compliance Inspection","","",""
"{8E17965E-8F56-4DCC-937B-4F97B73F9B57}","B7BF65DF-09A9-4BE2-AC2E-9ACADA042C19","2013/12/11","N","No","Compliance Inspection","","",""
"{927143E1-5305-4930-8920-4F9C02813FF1}","E7391E36-9336-41B1-8DC8-BF739DCC5938","2014/06/05","N","Yes","Compliance Inspection","","",""
"{1E66CFC8-7EB2-4F2E-B456-4F9FD351959E}","E64B3946-D592-497E-97CD-019D2E611F08","2012/11/21","N","Yes","Compliance Inspection","","",""
"{D5DBA3B1-6181-4FDF-8392-4FA40C321DC7}","1BD1EB52-8B77-4FAE-975B-D74F4FD93A50","2013/06/17","Y","No","Re-inspection","","Re-inspection Required",""
"{EC60016F-2C8F-416A-A1C7-4FA4C39F264E}","56AFC08B-2218-4399-8F64-76C4052C038A","2013/08/21","N","Yes","Compliance Inspection","","",""
"{F14432A6-AC49-41D3-8914-4FA8097BAD6E}","FD6745BA-79CE-429E-BAD3-86BA8DEC1C7B","2014/09/22","N","Yes","Compliance Inspection","","",""
"{C1F0B2C6-E035-460B-9CDA-4FA857AB4E6C}","80DAA625-E0AF-4EA7-9735-729CE62B032C","2014/10/02","N","Yes","Compliance Inspection","","",""
"{763E7B7A-762A-492D-92D2-4FABC3E969F9}","A18254BE-7A88-46ED-AF5B-07B0A05D7EC7","2013/02/20","N","Yes","Compliance Inspection","","",""
"{5A851F3B-BDA1-483D-B6EC-4FBE700534A6}","DE839A31-130E-4403-B11B-925768971CD4","2013/02/19","N","Yes","Compliance Inspection","","",""
"{395DDA05-0EE4-4A68-AABE-4FC242E060C9}","96A407DB-96EB-471F-B771-973A35F4C19E","2013/07/12","N","No","Compliance Inspection","","",""
"{C9B8C396-EEBD-451A-89F8-4FC4EE82154B}","B91B9C2B-BE1C-4C09-BAA3-1C39C6BF4EAC","2013/08/13","N","No","Compliance Inspection","","",""
"{E2D4295E-F17A-418D-80C1-4FC78CABEACE}","7E716B37-56DB-40A6-A07F-3A9118CB8EB0","2013/03/04","N","No","Re-inspection","","",""
"{3B397D39-7E17-458D-A3A6-4FC86A52A424}","45D27F55-CC0C-4E75-B293-86BDAF30A9F6","2014/03/11","Y","No","Compliance Inspection","","Re-inspection Required",""
"{7F2713C7-858A-4A91-9DC2-4FCCAE996FEE}","DEDF078A-8650-4A12-A165-A5C1CA01FD4A","2013/07/31","N","No","Compliance Inspection","","",""
"{B57C70B2-68A8-4891-AB9A-4FD01CB339D0}","8729993E-CAD8-4762-96CB-13E62BDCF574","2013/11/18","N","Yes","Compliance Inspection","","",""
"{BE2A100D-7FA4-4479-905D-4FD2906535EF}","74B428DC-9A49-4DD9-B976-BA9044475856","2013/02/15","N","Yes","Compliance Inspection","","",""
"{13F8E5B3-7D7F-4F1E-AA40-4FD2D169A684}","97A4DC52-671D-41C0-AAF1-4355EDB989FD","2014/11/03","N","No","Re-inspection","","",""
"{9F2446E5-05E3-4F37-8014-4FD46C0F78FD}","D65FE281-6A8B-448E-8102-8C77CA229635","2014/02/26","N","Yes","Compliance Inspection","","",""
"{60444680-0B0E-4980-92A6-4FD9B31643F4}","0BA0ECCF-27BC-4461-ACE1-08EAA9557CE3","2013/09/24","N","No","Compliance Inspection","","",""
"{61792321-F171-4EEB-ADC4-4FE8DF1AD3DA}","14322305-D74E-4F72-A8D5-3D8604D529D4","2013/07/16","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{9DE164FA-AB2F-4E58-B936-4FF33006CB1F}","D2A4C3C0-F2FF-4287-B642-D0DA4709918B","2014/04/02","N","No","Compliance Inspection","","",""
"{95042B4A-F8B5-4FBB-95C3-4FF6C234635C}","ECD97787-AD82-45AB-9C48-237997990B2D","2013/10/24","N","Yes","Compliance Inspection","","",""
"{3C08D654-2633-4AF2-BFB6-4FF91CD41E40}","3D9BA656-F934-40D5-A999-616175CE2537","2014/10/02","N","No","Compliance Inspection","","",""
"{6B3AD03C-49C2-4383-9AC6-4FFD8929ECC2}","582C1DC0-B119-4F4E-BD42-821307FF171C","2013/02/14","N","No","Compliance Inspection","","",""
"{86283185-665E-4C02-B736-500107CCF100}","45D0F4E4-FC0B-4FE2-A601-26D8BF568168","2013/10/29","N","No","Compliance Inspection","","",""
"{519BF20F-B5A6-411C-9D10-500222728C6F}","FCFCA591-1B4B-4058-BAE9-0AC53CFFBBE9","2014/08/20","N","Yes","Compliance Inspection","","",""
"{B4A0940C-688D-460E-A920-50059B8B45B0}","47525FEE-B906-49AB-B28C-5FDFB1B08568","2014/10/09","N","No","Compliance Inspection","","",""
"{537C5F35-4A7B-449E-868A-5005F9794933}","E8410FE0-F218-41EA-BA64-8B4533992AD1","2014/09/09","N","No","Compliance Inspection","","",""
"{28344AE1-27D8-4094-9434-5006D43B6CAA}","18484226-8886-4917-B058-14B1956D625E","2014/01/23","N","Yes","Compliance Inspection","","",""
"{836CF632-D6BF-4E2A-8292-50095E32742A}","6EACB9CA-AD88-4A17-AC7A-42AF834CC69C","2014/09/15","N","No","Compliance Inspection","","",""
"{D32473F3-216C-479E-B16B-5010C163CA78}","3607C656-C03B-4C8C-9D5B-7F0D9C8428C2","2013/12/02","N","No","Compliance Inspection","","",""
"{E1CD4E15-D8B9-44DD-8C2B-501405D85BC9}","7B3D606E-7FB3-4AA4-9A80-0ACC68D80848","2013/04/03","N","Yes","Compliance Inspection","","",""
"{45EA075D-0265-45FF-B65F-5019CA339982}","44309D96-2983-4351-A307-4ABBDD58A532","2014/04/16","N","Yes","Compliance Inspection","","",""
"{3AC45070-C29F-4537-A976-5020B1A19CD9}","F2634F7B-B989-4CEB-8849-3535D06D3509","2014/11/19","N","No","Compliance Inspection","","",""
"{20CA401B-7266-40B3-BEA0-5021E6FC2BDA}","69CD8E1A-221F-4090-B4FD-4CC7EF5A1EEC","2012/11/21","N","Yes","Compliance Inspection","","",""
"{C23E957F-29F6-490F-AE19-502352245FF3}","9435189A-72C1-4135-B7DF-DA7F3B691CED","2014/09/25","N","Yes","Compliance Inspection","","",""
"{43E4F8FF-A773-49F4-AF37-5024BA7FC32D}","E91C6061-0CDF-4C39-8281-6F80A806727E","2013/03/21","N","No","Compliance Inspection","","",""
"{B11508E9-B010-47C4-A000-5025EAADEFCB}","D040CEDB-59A4-40C1-8121-3172E2A47A06","2013/09/23","N","No","Re-inspection","","",""
"{3EB1FBE1-E4BA-461A-88AE-502CEB74C8A6}","58A968E5-38D0-414A-8A89-E96094C07A72","2014/09/09","N","Yes","Compliance Inspection","","",""
"{46993240-84DC-46EA-ACB5-502FA463096C}","8CA3DCD8-669C-42F3-AB0F-AE7EFC108DA1","2014/08/19","Y","No","Compliance Inspection","","Re-inspection Required",""
"{6F13B923-DCF0-481A-AC01-503AFBDB94F3}","9D81FEE3-56B8-4839-B480-6C088D43A082","2013/02/19","N","Yes","Compliance Inspection","","",""
"{A0045826-95A4-42FC-B907-503C1BCE11E9}","BA315011-4ADC-4ABC-B882-02937D69DB6A","2014/07/29","N","No","Compliance Inspection","","",""
"{CF7F63BF-9B1D-463D-AD1D-503E67C32DE0}","C8DDC314-AD10-46C2-9F71-169109D32546","2012/12/12","N","Yes","Compliance Inspection","","",""
"{01E05209-9C09-4C58-8B66-50412F81BA65}","3A93C471-CE8E-4445-AD59-A7B782372CDB","2012/12/18","N","No","Compliance Inspection","","",""
"{7F07E142-1910-4B46-84B8-5041E900FD25}","CA9FA593-7E81-4C02-81F7-C402D5E0DC81","2014/04/23","N","No","Compliance Inspection","","",""
"{D64F9AFD-A34A-4223-BEC7-5045492F5E57}","955DFBB7-0425-4233-87EA-930C6E084F7B","2013/04/19","N","No","Compliance Inspection","","",""
"{F281541F-0BC0-47FE-8420-504587E24AF8}","5F90113D-E6D0-40D6-BD81-32BA847E0808","2014/01/15","N","No","Compliance Inspection","","",""
"{153F1EFE-95F5-4BBC-B091-5048B39EDB70}","19A63E8A-5772-43BA-8105-45096C317B3F","2014/11/15","N","No","Compliance Inspection","","",""
"{1E6AAB22-6C82-4B16-92E9-504CF7C55396}","6BDFCD2B-2579-4951-B59E-52FC47BB827A","2014/03/17","N","No","Compliance Inspection","","",""
"{46871363-3A83-41A4-A1F2-505029978041}","33C7E9D9-115C-4467-8C33-0591669795DE","2014/07/23","N","No","Compliance Inspection","","",""
"{C71E1149-53A5-4022-B18B-5054563CC56A}","3BB4C867-EAA1-4767-A739-2D05910EB6E5","2013/03/12","N","No","Compliance Inspection","","",""
"{8C432EFE-7110-457D-829C-5056FA3610E7}","B880366C-677B-4D78-A0A6-F0FDED59CFB3","2013/04/04","N","No","Compliance Inspection","","",""
